index,page,name,category,image,price,rating,rating_count,delivery,is_best_seller,is_overall_pick
1697,9,2 Pcs Wedding Arch Artificial Flower Panels Faux Floral Rose Silk Roses Arrangements for Wedding Wall Party Dinintable Centerpiece Decoration,flowers,https://m.media-amazon.com/images/I/61CZ9rVzcAL._AC_SX148_SY213_QL70_.jpg,$32.99,,,,0,0
1698,9,"Flowers Bouquet Building Set, 9 Kinds of Flowers Botanical Collection and Decorative Home for Mother's Day, Birthdays, Valentine's Day Gifts Ideal for 6+ Women Girls Adults, No Vase",flowers,https://m.media-amazon.com/images/I/81EX7h-3KUL._AC_SX148_SY213_QL70_.jpg,$22.39,5.0,7,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1699,9,122 Pcs Christmas Glitter Poinsettia Artificial Flowers Berry Picks Butterfly Christmas Tree Ornaments 3 Styles Poinsettia kit with Clip for Xmas Wreath Home Tree Decor(Champagne)  PVC foam,flowers,https://m.media-amazon.com/images/I/91HUc6R2PgL._AC_SX148_SY213_QL70_.jpg,$26.99,4.0,3,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1700,9,"SponsoredPreserved Flowers Bouquets, Pink Flowers, Flowers for Delivery Prime, Natural Real Long Lasting Roses and Flowers, Rose Bouquets Valentines Day, Mothers Day, Christmas, Birthday Gifts for Women",flowers,https://m.media-amazon.com/images/I/71+M7XchLkL._AC_SX148_SY213_QL70_.jpg,$35.95,3.7,55,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1701,9,SponsoredRose Flower Gifts For Women Birthday Gifts For Girlfriend Wife Sister Daughter Friendship Light Up Glass Rose For Mon Best Friend Card Gift Aunt Grandmo Christmas Anniversary Butterfly Decoration  Rose,flowers,https://m.media-amazon.com/images/I/71Tl51mwseL._AC_SX148_SY213_QL70_.jpg,$14.99,5.0,4,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1702,9,12 Pieces Artificial Peacock Feather Glitter Leaves Christmas Picks Sprays for Xmas Tree Decoration Vase Filler Flower Arrangment Christmas Wreath DIY Crafts Decor (Light Green)  Artificial Leaves,flowers,https://m.media-amazon.com/images/I/81YivElMOuL._AC_SX148_SY213_QL70_.jpg,,5.0,6,,0,0
1703,9,"Dahlia Artificial Flowers, White and Purple Fake Flowers with Flocked Stems, Silk Flowers with Long Stems for Home Office Decor Indoor, Centerpiece Table Decorations (White Purple, 6)  Dahlia",flowers,https://m.media-amazon.com/images/I/71M+G-LrS8L._AC_SX148_SY213_QL70_.jpg,$19.99,,,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1704,9,"20pcs Artificial Fake Flowers Outdoor, Fake Plants Greenery Shrubs for Indoor Outdoors, Home Garden Patio, Porch, Hanging Planter, Window Box Farmhouse (Red Lotus Lavender Flowers（20 Pcs)  Lavender, spring grass",flowers,https://m.media-amazon.com/images/I/71Fb38YnguL._AC_SX148_SY213_QL70_.jpg,$19.99,4.1,30,"Delivery Wed, Dec 18 to Palestinian Territories",0,0
1705,9,"Christmas Glitter Artificial Poinsettia Flowers - 18Pcs Gold Tree Garland Ornaments with Stems Clips, Christmas Floral Decoration for Wreath New Year Wedding  Plastic",flowers,https://m.media-amazon.com/images/I/91+lfoH8pbL._AC_SX148_SY213_QL70_.jpg,$18.99,4.0,1,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1706,9,Hawesome12PCS Artificial Silk Flowers Realistic Roses Bouquet Long Stem for Home Wedding Decoration Party A-Red -1  primavera,flowers,https://m.media-amazon.com/images/I/712wWr4m2nL._AC_SX148_SY213_QL70_.jpg,$12.29,4.4,5745,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
1707,9,"Preserved Rose Birthday Flowers Bouquet with Necklace-Fresh Cut Flowers for Graduation Gift, Fresh Rose Flowers Bouquet for Delivery Prime, Gift for Her:Mother's Christmas Valentine's Day",flowers,https://m.media-amazon.com/images/I/81bsaT2SziL._AC_SX148_SY213_QL70_.jpg,$33.14,4.1,34,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1708,9,U'Artlines2 Bouquet 10 Heads Artificial Peony Silk Flower Leaf Home Office Wedding Party Festival Bar Decor (Cream White)  peony,flowers,https://m.media-amazon.com/images/I/61KPnC7kSWL._AC_SX148_SY213_QL70_.jpg,$15.98,4.5,1779,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1709,9,"SponsoredSuturunAngel Rose Gifts for Women,Angel with Roses Gifts for Mom,Preserved Roses Forever Flower in Glass Angel Figurines for Mother Day Valentine Day Christmas Anniversary Birthday Gifts for Her  Rose",flowers,https://m.media-amazon.com/images/I/71Ld0GGW6mL._AC_SX148_SY213_QL70_.jpg,$17.99,4.5,20,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1710,9,"SponsoredSuturunPreserved Flowers Real Rose,Eternal Rose with Necklace Gifts for Women,Forever Flowers Rose Gifts for Mom from Daughter on Mothers Day/Valentines Day/Anniversary/Birthday Gifts for Her",flowers,https://m.media-amazon.com/images/I/61ez-VKNtBL._AC_SX148_SY213_QL70_.jpg,$19.99,4.7,12,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1711,1,"Featured from Amazon brandsFeatured from Amazon brands Amazon 9W Official OEM USB Charger and Power Adapter for Fire Tablets, Kindle eReaders, and Echo Dot",accessories,https://m.media-amazon.com/images/I/81hss7SMd7L._AC_UL320_.jpg,,4.7,15527,,0,0
1712,1,"5-Pieces Matte Black Bathroom Hardware Accessories Set, SUS304 Stainless Steel Bath Towel Bar Set, Towel Racks for Bathroom Wall Mounted.",accessories,https://m.media-amazon.com/images/I/71pFVqSUXRL._AC_UL320_.jpg,$31.99,4.5,847,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1713,1,"18PCS Griddle Accessories Kit, Flat Top Grill Accessories Set for Blackstone and Camp Chef, Grill Spatula Set with Enlarged Spatulas, Basting Cover, Scraper for Outdoor BBQ",accessories,https://m.media-amazon.com/images/I/71tIoZOPzyL._AC_UL320_.jpg,$25.49,4.7,2598,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1714,1,"LISEN Retractable Car Charger [69W USB C Car Charger Adapter] iPhone 16 Car Charger Fast Charging, Gift for Men Women, Car Accessories USBC Car Charger for iPhone 16 15 14 13 12 Android, Gray",accessories,https://m.media-amazon.com/images/I/71R6ka8Os4L._AC_UL320_.jpg,$16.98,4.5,1154,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
1715,1,"SINGARO Car Cup Holder Coaster, Silicone Cup Holder Insert, Universal Non-Slip Cup Holders, Car Accessories Interior for Women and Man Interior Sets 4 Pack Black",accessories,https://m.media-amazon.com/images/I/71jM9zMPowL._AC_UL320_.jpg,$5.59,4.5,567,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1716,1,"Upgraded Car Center Console Cover,Microfiber Leather Car Armrest Cover Cushion with 2 Storage Bags,Universal Car Armrest Storage Box Car Interior Accessories for Most Vehicles (Black)",accessories,https://m.media-amazon.com/images/I/71Ebc3VTE1L._AC_UL320_.jpg,$11.99,3.9,686,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1717,1,"Motor Trend FlexTough Floor Mats for Cars, Deep Dish All-Weather Mats, Waterproof Trim-To Fit Automotive Floor Mats for Cars Trucks SUV, Universal Floor Liner Car Accessories, Black, Full Set",accessories,https://m.media-amazon.com/images/I/71tAwSrkwfL._AC_UL320_.jpg,$29.67,4.3,116820,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1718,1,"BDK PolyPro Car Seat Covers Full Set in Charcoal on Black – Front and Rear Split Bench for Cars, Easy to Install Cover Set, Accessories Auto Trucks Van SUV",accessories,https://m.media-amazon.com/images/I/61S7LwAV00L._AC_UL320_.jpg,$23.99,3.7,115508,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1719,1,"Car Seat Gap Filler 2 Pack, Universal Fit PU Leather Car Seat Gap Plug to Fill The Gap Between Seat and Console, Car Seat Crevice Blocker Stop Things from Dropping",accessories,https://m.media-amazon.com/images/I/71Ek9G3QCvL._AC_UL320_.jpg,$10.39,4.3,397,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1720,1,"FH Group Car Seat Cushion Rear Set Black Faux Leather Automotive Seat Cushions - Universal Fit, Rear Car Seat Cushions With Non-slip Silicone Backing for SUV, Sedan, Van, Black - Rear Set",accessories,https://m.media-amazon.com/images/I/81-2FmdmxqL._AC_UL320_.jpg,$27.98,4.1,522,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1721,1,"Sposuit Trunk Organizer for Car - 70L Collapsible Trunk Storage with 11 Pockets & Reinforced Handles, SUV Trunk Organizers for Grocery Cargo(Black)",accessories,https://m.media-amazon.com/images/I/71gHcWf+Q0L._AC_UL320_.jpg,$19.19,4.7,2844,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1722,1,"Car Charger 66W Super Fast Charging with USB PD&QC 3.0(Voltmeter&LED Lights) Universal Quick Charge for 12-24V Car Cigarette Lighter Plug,Compatible with iPhone 14 13 12,S22 S21 S20,iPad(Black)",accessories,https://m.media-amazon.com/images/I/51GP6kJCPQL._AC_UL320_.jpg,$8.99,4.4,2972,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1723,1,"71 Pcs Doll Clothes and Accessories, 5 Wedding Gowns 5 Fashion Dresses 4 Slip Dresses 3 Tops 3 Pants 3 Bikini Swimsuits 20 Shoes for 11.5 inch Doll Christmas Stocking Stuffers Girls Gift Age 5-7 8-10",accessories,https://m.media-amazon.com/images/I/A1kCsXotvJL._AC_UL320_.jpg,$16.98,4.5,18951,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
1724,1,"Augeny 4 PCS USB LED Car Interior Atmosphere Lamp, Plug-in USB Decor Night Light, Portable Auto Ambient Lighting Kit, Universal Vehicle Interior Accessories for Most Cars (Blue)",accessories,https://m.media-amazon.com/images/I/61+a3StrxlL._AC_UL320_.jpg,$4.71,4.1,1800,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1725,1,NEEWER 50 in 1 Action Camera Accessory Kit Compatible with GoPro Hero 12 11 10 9 DJI OSMO 4 3 2 Insta360 X3 X2 GO 3 SJCAM DBPOWER AKASO VicTsing APEMAN WiMiUS QUMOX Lightdow Campark Sony Sports DV,accessories,https://m.media-amazon.com/images/I/81cwNw60cML._AC_UL320_.jpg,$22.38,4.5,58288,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1726,1,"Motor Trend Seat Covers for Cars Trucks SUV, Faux Leather 2-Pack Black Padded with Storage Pockets, Premium Interior Car Seat Cover",accessories,https://m.media-amazon.com/images/I/91DfEfI25+L._AC_UL320_.jpg,$25.42,4.1,23538,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
1727,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  70 Inches Car Hood Light Strip, Auto LED Daytime Running Lights Strip,12V Flexible Headlight Car Engine Cover Decoration Headlight Strip, Exterior Accessories for Cars, SUVs, Trucks (WHITE)",accessories,https://m.media-amazon.com/images/I/71ruVw2ifoL._AC_UL320_.jpg,$14.99,3.9,3,FREE delivery to Palestinian Territories on $49 of eligible items,0,0
1728,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  2024 Newest 5PCS Center Console Organizer for Tesla Model 3 Highland 2024 Center Console Orgainzer Tray Armrest Hidden Orgainzer and Cup Mats for Model 3 Accessories 2024,accessories,https://m.media-amazon.com/images/I/61f-BxO091L._AC_UL320_.jpg,$39.99,,,"FREE delivery Tue, Dec 17 to Palestinian Territories on $49 of eligible items",0,0
1729,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Non Fading Door Light Logo Projector, Door Projector, Welcome Light Compatible with Model 3 S Y X Accessories (Blue)",accessories,https://m.media-amazon.com/images/I/61cpfqZSo9L._AC_UL320_.jpg,$29.99,,,"FREE delivery Tue, Dec 17 to Palestinian Territories on $49 of eligible items",0,0
1730,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Screen Protector Matte for Model Y(2024~2020) Model 3(2023~2017)，Tesal Model Y/3 Accessories [No More Glare | Fingerprint]，Easy Install 9H Tempered Glass Auto Alignment Kit,accessories,https://m.media-amazon.com/images/I/81cZjKbhOkL._AC_UL320_.jpg,$19.99,4.7,28,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1731,1,"Windshield Cleaner Inside,Car Window Cleaner,Car Cleanser Brush,Car Accessories Car Cleaning Supplies Tools,Car Cleaning Kit with Extendable Handle,Microfiber Cloth,Spray Bottle,Fits All Cars",accessories,https://m.media-amazon.com/images/I/81jrFHmGLVL._AC_UL320_.jpg,$9.99,4.1,104,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1732,1,"LISEN Ultra Magnetic Car Phone Holder, for MagSafe Car Mount, Car Accessories for iPhone, MagSafe Car Mount Magnet Phone Holder for Car, Fit for iPhone 16, 15, 14, 13, Series and MagSafe Case, Black",accessories,https://m.media-amazon.com/images/I/71jofe3ftEL._AC_UL320_.jpg,$11.98,4.3,7855,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1733,1,"Fekey&JF Foldable Car Trash Can, Hanging Waterproof Leakproof Trash Can Storage Bag for Car with Large Capacity, Car Interior Accessories (Large)",accessories,https://m.media-amazon.com/images/I/71bMPYtqX1L._AC_UL320_.jpg,$11.19,4.3,3067,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1734,1,"4PCS Sticker, Carbon Fiber Anti-Scratches Car Door Cup Protector, Non-Marking Auto Door Handle Protective Film, Universal for Most Car Handles (Black/4PCS)",accessories,https://m.media-amazon.com/images/I/61rN2IFUbiL._AC_UL320_.jpg,$5.99,3.2,6380,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1735,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  3FT LED Whip Lights for UTV RGB Chasing/Dancing Light Remote Control APP-Supported, 600+ Color Mode Combinations, RGB Chasing Lighted Antenna Whips for UTV, ATV, Truck, Dune Buggy",accessories,https://m.media-amazon.com/images/I/81z24KxcESL._AC_UL320_.jpg,$39.99,1.0,1,"Delivery Tue, Dec 17",0,0
1736,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Bike Phone Holder, Motorcycle Phone Mount with Safe Lock, Bike Accessories Phone Holder for Bike, Bicycle, Electric Scooter, Motorcycle",accessories,https://m.media-amazon.com/images/I/71HvAU7mYtL._AC_UL320_.jpg,$16.99,4.1,7,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
1737,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Trailer Accessory 2-Pack 1/2 in. Black Safety Chain Connector Chain Link, G80 Tow Hitch Trailer Hook Hammer Lock Connector, 12,000 lb Load",accessories,https://m.media-amazon.com/images/I/61licgy9CjL._AC_UL320_.jpg,$39.99,,,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
1738,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Magnetic Leather Sunglass Holder for Car, Sunglasses Clip for Car Visor, Auto Interior Accessories Universal for Different Size Eyeglasses(Pink)",accessories,https://m.media-amazon.com/images/I/7174Cju7lpL._AC_UL320_.jpg,$6.39,4.7,975,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1739,1,"Black pro 60 in 1 Camera Accessories Kit Compatible with GoPro Hero 13 12 11 10 9 8 7, GoPro Max, GoPro Fusion, DJI Osmo Action, AKASO, APEMAN, Campark, SJCAM",accessories,https://m.media-amazon.com/images/I/71jabP83vgL._AC_UL320_.jpg,$26.99,4.4,4752,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",1,0
1740,1,"LASFIT Floor Mats and Cargo Liner Fit for Honda CR-V 2023-2025 (Include Hybrid Models) All Weather TPE Car Trunk Mat (Upper Position), 1st & 2nd Row & Trunk Liner Full Set Black",accessories,https://m.media-amazon.com/images/I/619fGw+WV5L._AC_UL320_.jpg,$179.99,4.8,245,"Delivery Sun, Dec 15 to Palestinian Territories",0,0
1741,1,"UYYE Auto Essential, Registration and Insurance Holder2-Pack, Interior Accessories for Car,Truck,SUV and Other Vehicle,Case Wallet for Documents Organizer(Black)",accessories,https://m.media-amazon.com/images/I/71BDyUSinAL._AC_UL320_.jpg,$5.99,4.7,6899,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1742,1,"KAYZT Car Seat Gap Filler Organizer Universal Fit Car SUV Truck Console Side Plug Strip Stopping Phone Key from Falling, Pack of 2 Black",accessories,https://m.media-amazon.com/images/I/71nYJPcelvL._AC_UL320_.jpg,$19.99,3.9,101,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1743,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  TACOBRO Center Console Organizer Tray Compatible with Ford Escape 2020-2024 2025 and 2021 2022 2023 2024 2025 Bronco Sport CX430 4-Door (Not for U725 2-Door) Secondary Storage Armrest Box - Black,accessories,https://m.media-amazon.com/images/I/61dblb10Q+L._AC_UL320_.jpg,$11.99,4.8,506,"Delivery Tue, Dec 17 to Palestinian Territories",0,0
1744,1,SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Envelope Style Trunk Mesh Cargo Net for Ford Explorer Base ST XLT 2020-2024 - Car Accessories - Premium Trunk Organizers and Storage - Cargo Net for SUV - Vehicle Carrier Organizer for Ford Explorer,accessories,https://m.media-amazon.com/images/I/91asoOnIOTL._AC_UL320_.jpg,$24.95,4.7,574,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1745,1,"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Xizopucy Diamond Leather Bling Steering Wheel Cover, Universal Car Steering Wheel Protector with Crystal Rhinestones Anti-Slip Soft Interior Accessories for Women and Girl Fit 15 inch -Black",accessories,https://m.media-amazon.com/images/I/81-3Dy4v5gL._AC_UL320_.jpg,$13.99,4.6,2502,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1746,1,"Amiss Carbon Fiber Anti-Skid Steering Wheel Protector, Segmented Butterfly Universal Wheel Cover, Car Interior Accessories (Red)",accessories,https://m.media-amazon.com/images/I/71eDTG8OBRL._AC_UL320_.jpg,$11.04,4.3,5551,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1747,1,"Car Trunk Organizer and Storage, Backseat Hanging Organizer for SUV, Truck, MPV, Waterproof, Collapsible Cargo Storage Bag with 4 Pockets, Car Interior Accessories for Men and Women (Black)",accessories,https://m.media-amazon.com/images/I/61rYgqmb6PL._AC_UL320_.jpg,$18.99,4.2,6354,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1748,1,"MIKKUPPA Car Trunk Organizer - 65L Collapsible Trunk Organizer Sturdy Trunk Storage Organizers Car Trunk Organizer with Lid, for SUV Auto Truck Van with Adjustable Straps and Non Slip Bottom (Black)",accessories,https://m.media-amazon.com/images/I/7173JqpKnSL._AC_UL320_.jpg,$23.79,4.6,553,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1749,1,"Upgraded Center Console Organizer Compatible with Toyota RAV4 2024 2023 2022 2021 2020 2019 Interior Accessories, Gear Shift Storage Tray Secondary Box Insert Divider - 2pcs",accessories,https://m.media-amazon.com/images/I/71+CccRijYL._AC_UL320_.jpg,$18.71,4.7,562,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1750,1,"BJSIA Universal Car Antenna Replacement Compatible with Ford, Dodge, Chevrolet, GMC, Jeep, Toyota Truck Replacement Antenna - Made of Rugged Billet and Aluminum, Black, Car Accessories",accessories,https://m.media-amazon.com/images/I/61jD7AF+WJL._AC_UL320_.jpg,$7.99,4.0,3085,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1751,1,"Car Interior Detailing Brush,Soft Bristle Cleaning Brush Car Detailing Brush Dusting Brush,Car Interior Cleaning Tool,Auto Detail Brush Car Dash Duster Brush (Black)",accessories,https://m.media-amazon.com/images/I/718gbpFsIqL._AC_UL320_.jpg,$4.99,4.5,3786,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1752,1,"SINGARO Car Door Threshold Protection, 4PCS Door Edge Step Dust Shield Cover, Door Width 23.6x2.36inch Car/SUV Universal Rubber Scratch Resistant Exterior Accessories (Black)",accessories,https://m.media-amazon.com/images/I/71PxaEIte1L._AC_UL320_.jpg,$12.79,4.3,701,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1753,1,"JUSTTOP Car Trash Can with Lid, Diamond Design Small Automatic Portable Trash Can, Easy to Clean, Used in Car Home Office Interior Accessories, 2PCS (Black)",accessories,https://m.media-amazon.com/images/I/51v8yMOMxcL._AC_UL320_.jpg,$8.49,4.3,5542,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1754,1,"Moly Magnolia Cleaning Gel for Car, Auto Detailing Tools Car Interior Cleaner Putty, Dust Cleaning Mud Removal, Putty Cleaning Keyboard Cleaner for PC Laptop Keyboard Tablet Air Vents Camera (Purple)",accessories,https://m.media-amazon.com/images/I/71Hkxh81mgL._AC_UL320_.jpg,$5.99,3.9,4282,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1755,1,"LivTee 2 PCS Crystal Double Rhinestone Car Engine Start Stop Decoration Ring, Bling Car Interior Accessories for Women, Push to Start Button Cover/Sticker, Key Ignition & Knob Bling Ring, White",accessories,https://m.media-amazon.com/images/I/81JsUSj2cnL._AC_UL320_.jpg,$3.99,4.3,12043,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1756,1,"Metal Front Door Pocket Storage Box for Jeep Wrangler JL JLU 4XE 2018-2024 & Gladiator JT 2020 2021 2022 2023 2024 Accessories Door Storage Organizer Molle Panels (Not for Power Seats), 2PCS",accessories,https://m.media-amazon.com/images/I/81b6XPdJCHL._AC_UL320_.jpg,$84.79,4.5,108,"FREE delivery Thu, Dec 12 to Palestinian Territories",0,0
1757,1,"SINGARO Car Cup Coaster, 4PCS Universal Non-Slip Cup Holders Embedded in Ornaments Coaster, Car Interior Accessories, Red",accessories,https://m.media-amazon.com/images/I/71BlMp1HURL._AC_UL320_.jpg,$4.79,4.4,28783,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1758,1,"Xizopucy Car Steering Wheel Cover,14.5-15 Inch Black Universal Microfiber Leather Covers Breathable Anti-Slip Odorless Steering Wheels Accessories for Men Women",accessories,https://m.media-amazon.com/images/I/71mtBTLcDqL._AC_UL320_.jpg,$14.99,4.5,8351,"FREE delivery Tue, Dec 17 to Palestinian Territories on $49 of eligible items",0,0
1759,1,"HOTOR Trunk Organizer for Car - Car Organizer, Foldable Trunk organizer for SUVs & Sedans, Sturdy Car Organization for Car Accessories, Tools, Sundries, Black, 2 Compartments, 21.3""×12.6""×10.6""",accessories,https://m.media-amazon.com/images/I/81UbT-qb1kL._AC_UL320_.jpg,$12.98,4.4,2206,"Delivery Thu, Dec 12 to Palestinian Territories",1,0
1760,1,"Mandark 4PCS Car Cup Holder Coasters, 2.75 Inch Non-Slip Insert Water Bottle Holder Pads, Dustproof Automotive Interior Accessories Mat, Universal for Vehicles, Trucks, RVs and More（Black/Red）",accessories,https://m.media-amazon.com/images/I/61ow1-lfwCL._AC_UL320_.jpg,$4.99,4.2,72,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1761,1,"【Upgraded】 SUPERONE Retractable Car Charger 4 in 1, Fast Car Phone Charger with Cord 2.6ft, USB C and Apple Car Charger Adapter, Compatible with iPhone 16 15/15 Pro Max/14/13/12/11, Galaxy, Pixel",accessories,https://m.media-amazon.com/images/I/61+F2Q2HxSL._AC_UL320_.jpg,$19.87,4.5,1838,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1762,1,"Phone Mount for Tesla Model y Accessories 2024, No Glue Required, for MagSafe Magnetic Car Dash Phone Holder for Tesla Model 3/Y/S/X/Cybertruck Accessories (for Model 3/Y/S/X/Cybertruck)",accessories,https://m.media-amazon.com/images/I/61mp1jjD39L._AC_UL320_.jpg,$31.92,4.6,147,"FREE delivery Thu, Dec 12 to Palestinian Territories on $49 of eligible items",0,0
1763,1,"Hanemia Car Back Seat Headrest Hooks, 4 Pack Carbon Fiber Stylish Back Seat Hanger for Car Handbag Clothes Coats Grocery Bags, Car Interior Accessories (Carbon Fibre/Black)",accessories,https://m.media-amazon.com/images/I/61KGnh1wMiL._AC_UL320_.jpg,$4.79,4.3,2791,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1764,1,"Nilight - TR-05 2PCS 60 Inch 180 LEDs Bed Strip Kit with Waterproof on/Off Switch Blade Fuse 2-Way Splitter Extension Cable for Cargo, Pickup Truck, SUV, RV, Boat , 2 Years Warranty",accessories,https://m.media-amazon.com/images/I/71TgBZ6s8fL._AC_UL320_.jpg,$21.41,4.4,7130,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1765,1,"Ziciner Car Detailing Brush, Curved Soft Bristles Auto Removal Dust Collectors, Universal Vehicle Dashboard, Air Conditioner Vents etc Interior Cleaning Tool Accessories (Double Purple)",accessories,https://m.media-amazon.com/images/I/71vjaKhuGeL._AC_UL320_.jpg,$3.99,4.5,479,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1766,1,"JUSTTOP Car Steering Wheel Desk for Laptop,Multipurpose Travel Car Accessories, Car Seat Stand Trays for Eating, Steering Wheel Under Table Console(Black)",accessories,https://m.media-amazon.com/images/I/81U4SRiMMuL._AC_UL320_.jpg,$8.49,4.0,2679,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1767,1,"SINGARO Car Tissue Holder, 4 Pack Car Cup Holder Facial Tissues with Kleenex Travel Tissue Bag, Quick and Convenient Flower Combination Car Tissue Box(4 Canisters/200 Tissues) Black",accessories,https://m.media-amazon.com/images/I/61Rh30dplPL._AC_UL320_.jpg,$9.99,4.0,182,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1768,1,"4 Ports USB Car Charger USB Adapter with Voltmeter,Type C Port PD 3.1/QC 3.0 Super Fast Charging Car Cigarette Lighter Plug for iPhone 14 13 12,S22 S21 S20,iPad Pro& More Mobil Phone (Black)",accessories,https://m.media-amazon.com/images/I/51GP6kJCPQL._AC_UL320_.jpg,$8.99,4.4,3005,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1769,1,"TOURSUIT Car Registration and Insurance Card Holder, Vehicle License Document Glove Box Compartment Organizer, Interior Car Accessories for Women Men Teens (Carbon Fiber Black)",accessories,https://m.media-amazon.com/images/I/813mHKPRZXL._AC_UL320_.jpg,$5.99,4.7,1722,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
1770,1,"AUCELI 4 Pack Car Cup Holder Coasters, Colored American Flag US Flag Insert Car Cup Coaster, 2.75 Inch Anti Slip Shockproof Embedded Drink Mat, Vehicle Interior Decor Accessories",accessories,https://m.media-amazon.com/images/I/61ovbp45EBL._AC_UL320_.jpg,$6.99,4.6,1047,"Delivery Thu, Dec 12 to Palestinian Territories",0,0
